index,source_id,source_path,file_type,document_char_count,document_word_count,chunk_count,avg_chunk_words,max_chunk_words,min_chunk_words,status
486,1w9sikrgzTfi2nZ2e5GuzMN6tj89x2KxF2T9EJXK8VoI,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/10/10/2024 Control Software Meeting,pdf,1367,216,1,216.0,216,216,ok
487,1jJVzXva18pA5h7n0hUxFvwL3dT65Nd9KpbK-PgUnHNc,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/Ongoing Controls Software Task/Meeting Notes,txt,7438,1089,2,652.5,765,540,ok
488,10m2edF819jN9tEhcPUkTpCBAvtUlB1jj,Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Roll_control_of_a_small_amateur_rocket.pdf,pdf,33349,5110,7,764.43,818,708,ok
489,1ZdfyZ1-ip76nCVvawEI3pG6Kjref7NzzSMZfy2pm_uE,Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Flight Vehicle Dynamics Model/Flight Vehicle Dynamics Article Review,txt,1700,232,1,232.0,232,232,ok
490,1gQ_-QQKQrlyOKx6LAQPFV0Kmj4h3Heql,Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Flight Vehicle Dynamics Model/Resources/OpenRocket_technical_documentation-v13.05 (1).pdf,pdf,194493,33759,72,743.08,898,531,ok
491,1B6upJLs-6aorafmmUIZsFbjKNijAsjJgnvzgVYXoXSI,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Design/Kalman Filter Diagram,pdf,156,25,1,25.0,25,25,ok
492,1Sdg89RNh8v2hRKnNnmdWQO-cDtlAFeHDUbDZKKOkNlk,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Design/Kalman Filter Design,txt,90,8,1,8.0,8,8,ok
493,1b8tXAod7ew4gR_LZVrNJ8JLTKntugZLs4URY2Ic0OjE,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Design/Altimeter Information,txt,1635,192,1,192.0,192,192,ok
494,1CGVRLFwfBBe7aHbXMVf4YJ2hKbp4lq7s8R9vghT8RXs,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Design/IMU and Altimeter information,txt,634,83,1,83.0,83,83,ok
495,19Ujk-VIaulliGmEewhXS43wpeStYtxkzJv5ud6Y8FAU,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Resource Review/Kalman Filter Notes,txt,4173,713,1,713.0,713,713,ok
496,1LNsvbYMP7gc7eq0ZOJRNFs89sh2NruVZ9FzOzcME3E4,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Resource Review/Data Fusion Information,txt,796,106,1,106.0,106,106,ok
497,1cMWDsbQROr-mY-nHt9LGhjnSkG6Mp7iv,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Resource Review/Complementary Filters Shaping using H_infinity Synthesis.pdf,pdf,19091,3237,5,647.4,858,456,ok
498,193znkF8StDSinzgCUm20lrwDNetO8t8l_fR5U0JTNnQ,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Spring Break Conversations,txt,803,119,1,119.0,119,119,ok
499,1pOwIJcKw-PKqD8r6Fpv6oqUbzCezeVtj,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Quaternions/quaternion - easier + no code.pdf,pdf,22041,4777,9,770.0,863,664,ok
500,1dzpkivjqZh35WGm3s5nVGzXnhFvq4ggF,"Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Quaternions/Shoemake K., Quaternions.pdf",pdf,23535,4226,11,715.64,797,632,ok
501,1WdLEoZwgaH0WQeAhsoZu_ZyKXQ4XKr4ze4b-6MRg-60,Technical Teams/Airframe/2024-2025/Meeting Notes/Controls Surfaces Technical Discussion,txt,5160,841,2,493.5,828,159,ok
502,1_N3KEZ4_ffwSWENSAGTjbs3QDXItxNvGqlvkAkHvPJk,Technical Teams/Airframe/2024-2025/Meeting Notes/Launch Logistics,txt,116,9,1,9.0,9,9,ok
503,1CY_EzCEcuxT0MXlzEpOtbwO5_R1w-z0uyUlsq_EiBIA,Technical Teams/Airframe/2024-2025/Meeting Notes/FV Meeting Notes 11/1,txt,432,67,1,67.0,67,67,ok
504,1skN6ERMNiDbqWEQ1w5mUU-fbs0vhMBy98iBbatC6Y6g,Technical Teams/Airframe/2024-2025/Meeting Notes/FV Meeting 10/25/23,txt,248,44,1,44.0,44,44,ok
505,1YU9UvdBzscSq5Ti9twvkpjeVnFCGoqZDk6A1QwtepkM,Technical Teams/Airframe/2024-2025/Meeting Notes/FV Meeting 10/23/23,txt,55,6,1,6.0,6,6,ok
506,1GhAZ8F0bGLiubrh7N2x4SJf-30ybUxOqfrhszmnF9Rk,Technical Teams/Airframe/2024-2025/Meeting Notes/FV Meeting 10/18/23,txt,718,117,1,117.0,117,117,ok
507,16xQOL6KsRV-dWSzlA77MfzvGakJhtd4LDK0kBQpRGXg,Technical Teams/Airframe/2024-2025/Research/Notes/Flight Vehicle Facts Sheet,txt,826,113,1,113.0,113,113,ok
508,14mzgWfzRfDxyHibQC-KaPqmdhjbSNSNc,Technical Teams/Airframe/2024-2025/Research/Notes/Formatting Airfoil Data for NX2306.pdf,pdf,4774,866,2,450.0,731,169,ok
509,1L5IGBEvbYlLBRIhzYo8SxdEvF0zsGO9d,Technical Teams/Airframe/2024-2025/Research/Notes/Static Port Holes.pdf,pdf,23203,3838,6,697.67,815,449,ok
510,1B57_b-SZv7d-osS3_MvesDe4S3Do1Yvj,Technical Teams/Airframe/2024-2025/Research/Notes/Control Surface Articles/Adaptive_sliding_mode_roll_control_of_a_canard-controlled_missile.pdf,pdf,21704,3613,5,722.6,895,563,ok
511,1AltY4W47GH8CPRGe9hfCVJTjqObwga05,Technical Teams/Airframe/2024-2025/Research/Notes/Control Surface Articles/The Effectiveness of Canards for Roll Control.pdf,pdf,50793,9253,15,740.13,825,553,ok
512,1ZD7Z_On5658krZdPqMYXJrFYRz6k8TxI,Technical Teams/Airframe/2024-2025/Research/Notes/Recovery System Sources.docx,docx,1273,92,1,92.0,92,92,ok
513,1j1qvtumTk5lQ7jCBog15R_absGYzJKZG2aZaV6GEP8I,Technical Teams/Airframe/2024-2025/Research/Notes/Thrust vane material and shape,txt,684,78,1,78.0,78,78,ok
514,1wzqoyAN8mN7gobE5BvBFUZxbicrnVjWjTcPZIPSEGhY,Technical Teams/Airframe/2024-2025/Research/Notes/Thermal Research,txt,1217,116,1,116.0,116,116,ok
515,1VlU67glzD3_6sHAPUx4PHNsK7Q75gJpvNXDWRF5cR_A,Technical Teams/Airframe/2024-2025/Research/Notes/Portland meeting documents,txt,3024,530,1,530.0,530,530,ok
516,196BFSNlRUdWctIerJsyk9iC-m5mT-2X0maQy6CHsKcs,Technical Teams/Airframe/2024-2025/Research/Notes/Questions,txt,1379,241,1,241.0,241,241,ok
517,16i4_9FOIAC5FHCBuXQEB-8X1DsyRmVwsrV7bzXA8O_s,Technical Teams/Airframe/2024-2025/Research/Notes/Questions: MASA,txt,4166,723,1,723.0,723,723,ok
518,15W0EESIbpUXGYidFed49i_I8SfAiTXlxbRHtjj_rZH4,Technical Teams/Airframe/2024-2025/Research/Notes/Josh Thomas Meeting Notes,txt,3953,694,1,694.0,694,694,ok
519,1pqR1Uo0IYBk5AsQY3O--wLSvo-0OZFnKeHdz7ajPwiA,Technical Teams/Airframe/2024-2025/Research/Notes/Questions: HalfCat,txt,4537,796,1,796.0,796,796,ok
520,1-0Dt0iOribjBRK012jiEtLR0vb-kMrMXno7qVJ35nKw,Technical Teams/Airframe/2024-2025/Research/Notes/12/21 General meeting notes,txt,3327,573,1,573.0,573,573,ok
521,1sOLsogCvevx5kMiBae49xzT2GunRwZf-wP3nsy3_fgo,Technical Teams/Airframe/2024-2025/Research/Notes/Kamon Notes,txt,2219,368,1,368.0,368,368,ok
522,1QPpZV0MlZsl2vgVYpFL9yi6K0C7BDy8YI4HZ5WC2GaM,Technical Teams/Airframe/2024-2025/Research/Notes/Notes,txt,1082,193,1,193.0,193,193,ok
523,12UqPnw3hN30Ts7vCKr0nQ089v6GpEntNKvD7RPcIsqI,Technical Teams/Airframe/2024-2025/Research/Notes/Notes: Kamon,txt,1340,225,1,225.0,225,225,ok
524,1cgSrtt2lNWvhL3sZFDsxIVv35pgZqij_m3FPkZ5hVk4,Technical Teams/Airframe/2024-2025/Research/Notes/Half Cat Notes,txt,3609,622,1,622.0,622,622,ok
525,1NkgABWO0nNBFu9xzNuX9ER2LTr0b--xcmtSeIA54Apk,Technical Teams/Airframe/2024-2025/Research/Notes/Questions: Ryan,txt,3745,646,1,646.0,646,646,ok
526,1uzXkNdYAt4HmPaodzZTIQS0R2kTHs8C0EOV0TziRlhA,Technical Teams/Airframe/2024-2025/Research/Notes/Blog post declaring flight vehicle intention and possible design,txt,1577,272,1,272.0,272,272,ok
527,1ylAAbLYmPEUwrqrZI1tY2lyvWXVl6X69ZwC1NLEfsrs,Technical Teams/Airframe/2024-2025/Research/Notes/Questions for Sebastian and Myles,txt,9038,1627,2,813.5,1012,615,ok
528,1TyHz428Wy0Ljgg5BZSFlGokDCZ8Ajv3YVrClVLOEARY,Technical Teams/Airframe/2024-2025/Research/Notes/Questions for PSP/Space Concordia,txt,620,103,1,103.0,103,103,ok
529,1J_mnUHuy7Inx0Jum3pSpFqL57AfhG8c2zqbUjDKuUtk,Technical Teams/Engine/Engine Leads Meeting Notes/Engine 1/9/25,txt,955,154,1,154.0,154,154,ok
530,1Vb3VCYA2ini_wl-yI8kwNZQVhxWvXSyFPKeJjACheK8,Technical Teams/Engine/Overture Mk2 /Overture Mk2 Main,txt,4020,636,1,636.0,636,636,ok
531,1wKivdlypqfIcZv48Rkau7MzASILb-jcAJRdNGkdR1U0,Technical Teams/Engine/Overture Mk2 /Nozzle Geometry Optimization/Kinetic solver/Kinetic Solver Ideation,txt,1091,175,1,175.0,175,175,ok
532,10-A5zqYRDtOICPG4kty9Si-e3275PdNuquR2jzwTf6M,Technical Teams/Engine/Overture Mk2 /Nozzle Geometry Optimization/Overture Mk.2 Nozzle Optimization Task Document,txt,953,140,1,140.0,140,140,ok
533,1d0hJScL6uqeaD1Q2K1s5AE0pUaqdCCNeldVnSSKh3HU,Technical Teams/Engine/Overture Mk2 /Nozzle Geometry Optimization/Sources List,txt,639,29,1,29.0,29,29,ok
534,14LtoDQbfhJzaZ_RyvCmjXaOmZMirLZ6kBm5rI7UVArI,Technical Teams/Engine/Overture Mk2 /Overture Mk2 Safety and risk mitigation ,txt,635,95,1,95.0,95,95,ok
535,1r98jY7dO2pqIS_Bpg8cDjzegGSa78ANE,"Technical Teams/Engine/Overture Mk2 /OVMK2 CAD, Put all CAD Here/Box Sync - Illini Solar Car Wiki.pdf",pdf,4375,745,1,745.0,745,745,ok
536,17EJ6m_2swAwjtSSQymy7B4S0_DSnx3JEpHvZA02hFs0,Technical Teams/Engine/Overture Mk2 /OVMK 2 SRR/12/1/25 SRR notes,txt,1220,200,1,200.0,200,200,ok
537,19_eUmULTneegkDYk6ZNpHd1Lh1QmpTv5uFjJDA7oaco,Technical Teams/Engine/Overture Mk2 /OVMK 2 SRR/SRR - Overture MK 2,pdf,18985,2635,4,774.0,832,700,ok
538,1tCpkSuhw0bvuxDKQBX_fyIh7cgBPUWs6,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Papers/bartz.pdf,pdf,53866,8773,15,685.2,892,426,ok
539,1VGnZKW56pawltPwi3l0DaVxyFnKa4zFd,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Papers/allcorn-et-al-2012-development-of-an-experimental-apparatus-for-ablative-nanocomposites-testing.pdf,pdf,78359,12453,22,737.41,887,223,ok
540,15BATUC0BWkxmXBGhTi3eDYIZOdFzv2GRuDAfa81NhDk,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Presentations/Ablative Testing LRI Presentation #5 2025-02-20,pdf,637,115,1,115.0,115,115,ok
541,1_EBhh7FBnWS_htC4MVYVkvkLjmBAZuTwR7VfeQnDVcE,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Presentations/Ablative Testing LRI Presentation #4 2025-02-03,pdf,1486,250,1,250.0,250,250,ok
542,18DxEOy2dH5_4A8xdhqXUpu7fwHjdE_QfHz8l_n1QdhM,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Presentations/Ablative Testing LRI Presentation 2025-12-12,pdf,1216,220,1,220.0,220,220,ok
543,1wld36-hGCeQR5QnjmwTr7m05FDdSKxuYIL_Wp-_6Mmk,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Presentations/Ablative Testing LRI Presentation 2025-11-26,pdf,951,166,1,166.0,166,166,ok
544,10uDdHTrjTnO2kqx7NIf2DaYx1sKrAAR1,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Presentations/Ablative Testing LRI Presentation 2025-11-17.pptx.pdf,pdf,648,120,1,120.0,120,120,ok
545,1qcfoJ0lF7dy16UZwDUey7tHHpk4zGfclpzQIK-llC1M,Technical Teams/Engine/Overture Mk2 /Overture Mk2 Injector Research Task Document Template,txt,3576,380,1,380.0,380,380,ok
546,1GRQELGpNjLmcm5YG8k16drgt_34V6O7F8zGw-cE4SNc,Technical Teams/Engine/Overture Mk2 /Overture Mk2 Closure Research,txt,1056,148,1,148.0,148,148,ok
547,1kKQrasztpBSCL5RLht7-Hj4adyRTOq10HvwN3WhBspM,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Regenerative Cooling Nozzle Task Document,txt,3521,406,1,406.0,406,406,ok
548,1Z7tlJZea1vhX1FWvxsy4gqmIkSfORjeCyuUIe7qf5sg,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/2.5D FEA Thermal Solver for a Regeneratively Cooled Nozzle Master Document,txt,2186,304,1,304.0,304,304,ok
549,1KzFhv7Qjc9RX2AFDrSddmec-3TiTEiZh,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Transient/11292025_Regen_Analysis_ThermalOnly/Data.csv,csv,64239,12354,14,882.43,900,655,ok
550,10BjRwPwlfecWGpDDkScemkO1HKcyJd_A,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Transient/11292025_Regen_Analysis_ThermalOnly/report.txt,txt,703,93,1,93.0,93,93,ok
551,1g5eLOJChGtGlnyU_pERHV-w6_BR20qXO,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Transient/11292025_Regen_Analysis_ThermalOnly/requirements.txt,txt,523,233,1,233.0,233,233,ok
552,1YO1CbzyFO_DYyt-eURG-otzfMUgdImndK-JEvoKwwv0,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Python Analysis V1/10202025_SteadyState_Prot_Technical,txt,5353,813,1,920.0,920,920,ok
553,1hWUMNZYaD0gUS4dj8GTWpavEWHOVcWpo4KTqdcsaF1c,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Python Analysis V1/CEA_Results_10172025,txt,3027,411,1,411.0,411,411,ok
554,1us-yA0Iup25WPTLppa80-3YgyCfRfBKR,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Python Analysis V1/Heat_Analysis_V1_10152025/report.txt,txt,728,96,1,96.0,96,96,ok
555,1dbLfEo3BYpjNXWTqUK6jkLUNX02bsig-iPajcTbHp48,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Python Analysis V1/Heat_Analysis_V1_10152025/report,txt,729,96,1,96.0,96,96,ok
556,1NqsyULrKG4Rfb3R5KqR6ZHAh3RvjNRxLFsCGkBOEXqI,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/CFD_Results_10282025,txt,307,41,1,41.0,41,41,ok
557,1ewFyCQWUvo4ywIpJ9C4gupGrNOPWFOqqnBbpSApU3fM,Technical Teams/Engine/Overture Mk1 (Current)/Task Document Template,txt,371,48,1,48.0,48,48,ok
558,11ID2LVKHpu3BUWmgrLEtV3B35hnlqIDW33XFxmXDO0E,Technical Teams/Engine/Overture Mk1 (Current)/Overture Mk2 Igniter Research Task Document,txt,5211,814,2,471.5,812,131,ok
559,1IVn90bLYqCrv1R1sUfjGGMvLMC6yi4aYrhCpUfhO3QY,Technical Teams/Engine/Overture Mk1 (Current)/11/13/25 E-box Tent,txt,1402,227,1,227.0,227,227,ok
560,1AKbg5KxKMcJvvLHnPBrzoX-JIlWjIMDgp9XF6uiHiP8,Technical Teams/Engine/Overture Mk1 (Current)/Ablative batch system,txt,382,21,1,21.0,21,21,ok
561,1fP4eqTPqSWwECsBq7_bemykGir_E3_5gDavnnu6zecw,Technical Teams/Engine/Overture Mk1 (Current)/Swagelock Regulator Troubleshooting Task Document Template,txt,1941,313,1,313.0,313,313,ok
562,1iM93DdKBEpU8FBnyFHFULCsbt3CX8PX2bV69seA41aY,Technical Teams/Engine/Overture Mk1 (Current)/Drain Line PT 10/14/25,txt,1292,212,1,212.0,212,212,ok
563,1Tth8Mu62puo84bX7flqsahd5BEOZkFYLLTRuqOO3gQI,Technical Teams/Engine/Overture Mk1 (Current)/Cryo Fill Procedures 10/16/25,txt,824,105,1,105.0,105,105,ok
564,1XoSqkycM4DnPAx2jMNZ4-gg-wk67KuZj3WoNZqP6xQY,Technical Teams/Engine/Overture Mk1 (Current)/9/3/25 Safety Distance Calcs,txt,3013,483,1,483.0,483,483,ok
565,1MNf4Hi7bm4mqyduJNjPjPYNvXa-5N0wDLJjc2hojfCo,Technical Teams/Engine/Overture Mk1 (Current)/9/2/25 Securing Rand-E at Quarry,txt,3993,338,1,338.0,338,338,ok
566,1zbwq_tPn2fiUQVVYzxSjY6DcdijJYo5qwJl6vrH1XCo,Technical Teams/Engine/Overture Mk1 (Current)/Drain Actuator Task 10/14/25,txt,2818,425,1,425.0,425,425,ok
567,1wJygJwatzQGWLpvIsDISs7r-NjGTcExgja9gvPL1EXA,Technical Teams/Engine/Overture Mk1 (Current)/New Ablative Material Research,txt,2084,230,1,230.0,230,230,ok
568,1VY8FpC7-yGak74x-OFUg1tgdC4WeuXbbF3u6tK22ez0,Technical Teams/Engine/Overture Mk1 (Current)/PHIL PT Calibration 10/14/25,txt,1058,136,1,136.0,136,136,ok
569,1xDHkjcznemLG8Yi_DfNC7Zb47au3lJP9BQQ_58pfMhQ,Technical Teams/Engine/Overture Mk1 (Current)/RV and Vent Valve Sizing 10/14/25,txt,3180,370,1,370.0,370,370,ok
570,1gJ-vQEBt52fJyduWUKNxv4pwkoMeDeCZ6Ni3yaTRWh0,Technical Teams/Engine/Overture Mk1 (Current)/LOx Line Fitting List 10/14/25,txt,559,82,1,82.0,82,82,ok
571,14tYr283l1aT0P-z_366QJXJeQYVj-cXvAGLRdv2CxwM,Technical Teams/Engine/Overture Mk1 (Current)/9/3/25 TMM FEA Simulation ,txt,5574,883,1,887.0,887,887,ok
572,16YdmqkNGX6c1rQ_Mh82DRhKob08byjMEJdBe6chDAQ4,Technical Teams/Engine/Overture Mk1 (Current)/9/2/25 Setting RV Crack Pressure,txt,1284,205,1,205.0,205,205,ok
573,1ybUBYw90dfAQAGJqfP3JQLfuUhkmdxbSH0WUaAxgeJQ,Technical Teams/Engine/Overture Mk1 (Current)/9/1/25 Bottom Flange Manufacturing ,txt,836,129,1,129.0,129,129,ok
574,15d8foz_1mQzgoeUblzWEkpwlse-expWwDB5bbtiXYaM,Technical Teams/Engine/Overture Mk1 (Current)/9/3/25 Dewar Blast Shield,txt,899,143,1,143.0,143,143,ok
575,1oIKhaOOdl2J4FMQjktNuqRRpTlfGJ7aP7FaxK298SMk,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/Procedures for sizing the ablative sleeve TD,txt,9292,1540,3,596.33,780,272,ok
576,1tUxrZ3kemntd4o3wNdPbG3AajRwXC5IfCNK-KSYxYJw,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/8/26/25 Ov Assembly Procedures,txt,4442,735,1,735.0,735,735,ok
577,1hoPir3rEclxeeSNQP7AEIhkuUXqv2HXtrtNFgE_hqSw,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/How to ablative video Task document,txt,4559,774,1,774.0,774,774,ok
578,1hpU_y-T5hOAbMAfM0hScrKtMraAoco9Ro5-VHBCY5eY,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/8/26/25 Copper Crush Seal Task ,txt,1695,265,1,265.0,265,265,ok
579,1Lcl6vkvSt7SS4_ksO-sjvrTD9Xah_tcaRS3eM9Lex7o,"Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/IPA, LOX, optomatization study Task document",txt,1463,195,1,195.0,195,195,ok
580,16lXiAwSNtjvGKYiFKoAMi7U5oCP-Gr_sixhyHIMS8QM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/meeting slides/1/20/26 meeting,pdf,281,49,1,49.0,49,49,ok
581,1Z4TERcjBKbiDQ1AtQKr7ChEbmqW9FHi80Cv1WQNLm_s,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/meeting slides/12/2/25 Analysis Meeting slides ,pdf,174,31,1,31.0,31,31,ok
582,19uyXMWFe7-MumzOlg7H-81zm95VZwKPUqNFsajfiOMQ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/meeting slides/10/7/25 Analysis Meeting slides ,pdf,206,37,1,37.0,37,37,ok
583,16KjmEz8XtSfJD3yWfLIFHG3hoIb-OZtpXK0oABMusmM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/meeting slides/9/26/25 Analysis Meeting slides ,pdf,1230,212,1,212.0,212,212,ok
584,16xUDwucPngaesvzj4SZfcAr9m2jzQ9moJwty26acNHk,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/meeting slides/9/26/25 Analysis Meeting slides,pdf,496,84,1,84.0,84,84,ok
585,1ktXy8s5Cq4pspBgu9YRJihaPdAM-MMs2mUcK-ZWt4_c,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/meeting slides/9/23/25 analysis meeting 1,pdf,1505,231,1,231.0,231,231,ok
586,1UmiZ228M7ozqTowUXOmOWTlYrEzmdMtdi_UMXXX08wo,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/8/26/25 Torch Testing Location,txt,1491,253,1,253.0,253,253,ok
587,1gXZCD4D3BxnywMn7O9IliB38uRvzYIwSXNzWCcMwIAo,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/TMM/TMM Review,txt,292,48,1,48.0,48,48,ok
588,1XXw5nRmArGIfCDZk-4kvkxDZ7huCOyk6d943g8rXD8I,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Pintle Testing Procedure,txt,1771,270,1,270.0,270,270,ok
589,1wW6ybJ5WJJUAeo0cZUDmrJf997kjiwNqZWvpyKEZeuk,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Testing (Current)/Overture Injector Testing Master Doc,txt,890,169,1,169.0,169,169,ok
590,16kdu_Tpy-Nv4OzDGch4qWV4Vpqgn4FqaY2vPOobDJdo,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Testing (Current)/Copy of Enigne Procedures Template,txt,415,44,1,44.0,44,44,ok
591,1LGnVDki97LmeOSgy7h4iImbXc5Y_1Qj4h2_aZ4cb2QM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Iterative Testing (outdated)/Iterative Testing Master Doc,txt,622,85,1,85.0,85,85,ok
592,1PDjkWo67GT547sn8F_C-7cfDMu8gyIi9XRI9gFJJBhY,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Iterative Testing (outdated)/Mk0/Mk0 Sizing,txt,3906,579,1,579.0,579,579,ok
593,1-5wpmPONX1DdatdhOy5rg5uPMKv_17qUzwO73zFBDzc,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Injector Seals,txt,974,139,1,139.0,139,139,ok
594,135914DTY3P5aMazcdsuewlBpNnpOUUo6jAR0sfc-2R0,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Sprints/Engine Sprint Template - Injector - 2/26/25,txt,843,103,1,103.0,103,103,ok
595,15JN8X4gYTNJJ_pMeUars1mdM-anI5HmlXzGOpaOcCUM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Sprints/Overture Injector Update Doc,txt,2741,423,1,423.0,423,423,ok
596,1-5IqjQbVpXIFX6eOa6lSExhIO5sTcnYUDBHGDUBlWNw,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Trade Studies/Injector Quotes: Trade Study,txt,2600,365,1,365.0,365,365,ok
597,1BLM87N9lmVau1Cq6EfaYrLSHrQyqnyTUXBuIgAjizvM,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Injector Requirements/To Do,txt,854,136,1,136.0,136,136,ok
598,1zYOEoyqANg2Bm-Axxr6t5m8smrM_ea-cf_YwrwwE5xg,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Resources/Possible O-ring Specs,txt,1369,168,1,168.0,168,168,ok
599,1HgOjEc4LaM5F8VPPnXh2vN8VlH3ng3AG,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Resources/parker tube SAE J1926.pdf,pdf,2704,515,1,515.0,515,515,ok
600,1WVIoALEx9vQv3pl6J6O_oYIN72DMbcQC14vBmboGAmQ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/LRI Injector Parameters/Sizing(Outdated),txt,4450,708,1,708.0,708,708,ok
601,1YfyNkdRjO3FFkJDKfXaGMCnhWj5ZnuHEUscxt4onHTA,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Injector Development History,txt,1290,197,1,197.0,197,197,ok
602,1CDMbBChy86mAPLbksXP7aIpfEd6Lm55cJdkZMyi4a7Y,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Meeting Notes/11/10 Meeting Doc,txt,421,66,1,66.0,66,66,ok
603,1nqItx_tFfTJEQzxs3olQzGSkCDkzP6dQbZZNLMkwLrU,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Meeting Notes/11/3 Meeting Doc,txt,403,62,1,62.0,62,62,ok
604,1odjgW5LiuatBCj6SeRk3OOipH8KxbMFdIwiuSOYAGwU,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Meeting Notes/10/27 Meeting Doc,txt,605,92,1,92.0,92,92,ok
605,15cXRura-vAw-X_BZ-EMZuxkGLyvwOLOQtB1VucJQhPQ,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Meeting Notes/10/20 Meeting Doc,txt,880,157,1,157.0,157,157,ok
606,1q9tOfeQ7AyDxIsYE7cHez50n3qX9erozEGBfEfTRasc,Technical Teams/Engine/Overture Mk1 (Current)/Sub Team: Design and Analysis/III) Injector/Meeting Notes/10/16 Meeting Doc,txt,1139,172,1,172.0,172,172,ok
