index,id,name,path,mimeType,webViewLink,mode,export_mime,local_path,status,size_written_bytes,error
62,1AsxysV1SmV5Kr4Jele9eUY-Rthm0u971brmeYAjpmpA,Test Stand Procedures and Safety,Technical Teams/Fluids and Internal Structures/Archive (legacy)/Test Stand Procedures and Safety,application/vnd.google-apps.document,https://docs.google.com/document/d/1AsxysV1SmV5Kr4Jele9eUY-Rthm0u971brmeYAjpmpA/edit?usp=drivesdk,export,text/plain,rag_downloads/Test Stand Procedures and Safety.txt,export,3920.0,
63,1f_-jrZy6ntob_5elg6xnN2I84iIZjbLi_r5l5zA9Dlc,Shopping list,Technical Teams/Fluids and Internal Structures/Archive (legacy)/Shopping list,application/vnd.google-apps.document,https://docs.google.com/document/d/1f_-jrZy6ntob_5elg6xnN2I84iIZjbLi_r5l5zA9Dlc/edit?usp=drivesdk,export,text/plain,rag_downloads/Shopping list.txt,export,240.0,
64,1iqdn-99D9zD1jEh9GVyS3C6eN-whc1i15bHEryemqvQ,Testing Links,Technical Teams/Fluids and Internal Structures/Archive (legacy)/Testing Links,application/vnd.google-apps.document,https://docs.google.com/document/d/1iqdn-99D9zD1jEh9GVyS3C6eN-whc1i15bHEryemqvQ/edit?usp=drivesdk,export,text/plain,rag_downloads/Testing Links.txt,export,2218.0,
65,1Q8vsbVxsWPQ6cDR5wqDeKr-zzBUdg9ANKgIfo3mD10I,Test Stand Order Sheet,Technical Teams/Fluids and Internal Structures/Archive (legacy)/Test Stand Order Sheet,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1Q8vsbVxsWPQ6cDR5wqDeKr-zzBUdg9ANKgIfo3mD10I/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Test Stand Order Sheet.xlsx,export,17871.0,
66,10PCHPJaKD2Fz6IjCODZGWbAi8woLQKeNzUIi0piQ6uY,Testing Procedure Draft,Technical Teams/Fluids and Internal Structures/Archive (legacy)/Testing Procedure Draft,application/vnd.google-apps.document,https://docs.google.com/document/d/10PCHPJaKD2Fz6IjCODZGWbAi8woLQKeNzUIi0piQ6uY/edit?usp=drivesdk,export,text/plain,rag_downloads/Testing Procedure Draft.txt,export,977.0,
67,1NkmHZznDD0Hhe9lHTDYvvFNpqdqfd1hcptWgO8-zekw,RAND-E Pressure Transducers,Technical Teams/Fluids and Internal Structures/Archive/Arduino Code/RAND-E Pressure Transducers,application/vnd.google-apps.document,https://docs.google.com/document/d/1NkmHZznDD0Hhe9lHTDYvvFNpqdqfd1hcptWgO8-zekw/edit?usp=drivesdk,export,text/plain,rag_downloads/RAND-E Pressure Transducers.txt,export,8628.0,
68,1SHQi-RCXMqD8NtSXkex8oVwSXp4ioLxqbOazvOIBvTo,US Solid SV Blowdown Test 12-15-24,Technical Teams/Fluids and Internal Structures/Archive/Arduino Code/US Solid SV Blowdown Test 12-15-24,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1SHQi-RCXMqD8NtSXkex8oVwSXp4ioLxqbOazvOIBvTo/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/US Solid SV Blowdown Test 12-15-24.xlsx,export,22734.0,
69,1MarlCezwI9Q_PmeaSDHI7-wzxqLI9cjskaauKEmfgEA,How to connect DAQ testbed to Nucleo Dev Board,Technical Teams/Fluids and Internal Structures/Archive/Arduino Code/How to connect DAQ testbed to Nucleo Dev Board,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1MarlCezwI9Q_PmeaSDHI7-wzxqLI9cjskaauKEmfgEA/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/How to connect DAQ testbed to Nucleo Dev Board.xlsx,export,5253.0,
70,14rMYcNOsUK6bA4CJDl1YpehBjvojWjpG0EM0OkEM79g,Grunt OF Analysis,Technical Teams/Fluids and Internal Structures/Archive/Grunt OF Analysis,application/vnd.google-apps.document,https://docs.google.com/document/d/14rMYcNOsUK6bA4CJDl1YpehBjvojWjpG0EM0OkEM79g/edit?usp=drivesdk,export,text/plain,rag_downloads/Grunt OF Analysis.txt,export,1686.0,
71,1jFBJaEXsbmFdffSjpCLZ0cgifjOCed26_uun_RF5oGA,Proposed Source of Truth Requirements,Technical Teams/Fluids and Internal Structures/Archive/Proposed Source of Truth Requirements,application/vnd.google-apps.document,https://docs.google.com/document/d/1jFBJaEXsbmFdffSjpCLZ0cgifjOCed26_uun_RF5oGA/edit?usp=drivesdk,export,text/plain,rag_downloads/Proposed Source of Truth Requirements.txt,export,1984.0,
72,1MfWF35_cRrTnP5iipEz4x_8kA7VTrgqB,debug.log,Technical Teams/Fluids and Internal Structures/Archive/(5) Tank Pressure Stresses Simulation/ansys syms/tanksim_files/dp0/FLTG/Fluent/debug.log,text/plain,https://drive.google.com/file/d/1MfWF35_cRrTnP5iipEz4x_8kA7VTrgqB/view?usp=drivesdk,download,,rag_downloads/debug.log,download,38948.0,
73,1GnUGjAlGZGMV8pk_bY2UHEVE9Ug2ctcQ,SYS-1.engd,Technical Teams/Fluids and Internal Structures/Archive/(5) Tank Pressure Stresses Simulation/ansys syms/tanksim_files/dp0/global/MECH/SYS-1.engd,text/xml,https://drive.google.com/file/d/1GnUGjAlGZGMV8pk_bY2UHEVE9Ug2ctcQ/view?usp=drivesdk,download,,rag_downloads/SYS-1.engd,download,22791.0,
74,1WuC_Wv2J-JDI5fJWZlQiMCt400aXRD9J,CAERepOutput.xml,Technical Teams/Fluids and Internal Structures/Archive/(5) Tank Pressure Stresses Simulation/ansys syms/tanksim_files/dp0/SYS-2/MECH/CAERepOutput.xml,text/xml,https://drive.google.com/file/d/1WuC_Wv2J-JDI5fJWZlQiMCt400aXRD9J/view?usp=drivesdk,download,,rag_downloads/CAERepOutput.xml,download,2578.0,
75,1YwvtXKlAO5ozSIYxJi-HVPphzDtjwSP4,MatML.xml,Technical Teams/Fluids and Internal Structures/Archive/(5) Tank Pressure Stresses Simulation/ansys syms/tanksim_files/dp0/SYS-2/MECH/MatML.xml,text/xml,https://drive.google.com/file/d/1YwvtXKlAO5ozSIYxJi-HVPphzDtjwSP4/view?usp=drivesdk,download,,rag_downloads/MatML.xml,download,23086.0,
76,1-IpLLeBjuEmDNPsgEQVfUWgBNytR54vU,CAERep.xml,Technical Teams/Fluids and Internal Structures/Archive/(5) Tank Pressure Stresses Simulation/ansys syms/tanksim_files/dp0/SYS-2/MECH/CAERep.xml,text/xml,https://drive.google.com/file/d/1-IpLLeBjuEmDNPsgEQVfUWgBNytR54vU/view?usp=drivesdk,download,,rag_downloads/CAERep.xml,download,87212.0,
77,1f0pZR20J04PWP5LH1zFPZxKuVDL1Rkwm,EngineeringData.xml,Technical Teams/Fluids and Internal Structures/Archive/(5) Tank Pressure Stresses Simulation/ansys syms/tanksim_files/dp0/SYS-1/ENGD/EngineeringData.xml,text/xml,https://drive.google.com/file/d/1f0pZR20J04PWP5LH1zFPZxKuVDL1Rkwm/view?usp=drivesdk,download,,rag_downloads/EngineeringData.xml,download,21035.0,
78,14lmGlmDRrE-l6vSSMqfEbCGuzOghvXLC,material.engd,Technical Teams/Fluids and Internal Structures/Archive/(5) Tank Pressure Stresses Simulation/ansys syms/tanksim_files/dp0/SYS-1/ENGD/material.engd,text/xml,https://drive.google.com/file/d/14lmGlmDRrE-l6vSSMqfEbCGuzOghvXLC/view?usp=drivesdk,download,,rag_downloads/material.engd,download,22791.0,
79,1HcqhL1lS2jTCIFLp5T4oVUgridNKuMrz,LOx_Tank.log,Technical Teams/Fluids and Internal Structures/Archive/(5) Tank Pressure Stresses Simulation/ansys syms/LOx_Tank.log,text/plain,https://drive.google.com/file/d/1HcqhL1lS2jTCIFLp5T4oVUgridNKuMrz/view?usp=drivesdk,download,,rag_downloads/LOx_Tank.log,download,5350.0,
80,1zaWV1fTYibrsxua85wEf_asNSJvHItE0,debug.log,Technical Teams/Fluids and Internal Structures/Archive/(5) Tank Pressure Stresses Simulation/tanksim_files/dp0/FLTG/Fluent/debug.log,text/plain,https://drive.google.com/file/d/1zaWV1fTYibrsxua85wEf_asNSJvHItE0/view?usp=drivesdk,download,,rag_downloads/debug__dup1.log,download,38948.0,
81,1zyFS_jrHW12A9rtYHXUnUsVkZ2wfopwN,EngineeringData.xml,Technical Teams/Fluids and Internal Structures/Archive/(5) Tank Pressure Stresses Simulation/tanksim_files/dp0/SYS-1/ENGD/EngineeringData.xml,text/xml,https://drive.google.com/file/d/1zyFS_jrHW12A9rtYHXUnUsVkZ2wfopwN/view?usp=drivesdk,download,,rag_downloads/EngineeringData__dup1.xml,download,21035.0,
82,1Khqeob2Bx0mfI5x058wnhEkCgZPbJcAe,material.engd,Technical Teams/Fluids and Internal Structures/Archive/(5) Tank Pressure Stresses Simulation/tanksim_files/dp0/SYS-1/ENGD/material.engd,text/xml,https://drive.google.com/file/d/1Khqeob2Bx0mfI5x058wnhEkCgZPbJcAe/view?usp=drivesdk,download,,rag_downloads/material__dup1.engd,download,22791.0,
83,1PkJaTywa-ydul8kdULU8Oyo2Jer8uLJo,SYS-1.engd,Technical Teams/Fluids and Internal Structures/Archive/(5) Tank Pressure Stresses Simulation/tanksim_files/dp0/global/MECH/SYS-1.engd,text/xml,https://drive.google.com/file/d/1PkJaTywa-ydul8kdULU8Oyo2Jer8uLJo/view?usp=drivesdk,download,,rag_downloads/SYS-1__dup1.engd,download,22791.0,
84,1b91bqAwxYHtOe2qY-QID8EpyK2OVMraxzXQQX56zC8U,Regulator Water Flow,Technical Teams/Fluids and Internal Structures/Archive/Water Flow Tests/Regulator Water Flow,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1b91bqAwxYHtOe2qY-QID8EpyK2OVMraxzXQQX56zC8U/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Regulator Water Flow.xlsx,export,49064.0,
85,1AP6gVLY530wpBzmLk_n4In5j9sOTScOaBXJwXWKEtpU,Water Flow Test Template ,Technical Teams/Fluids and Internal Structures/Archive/Water Flow Tests/Water Flow Test Template ,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1AP6gVLY530wpBzmLk_n4In5j9sOTScOaBXJwXWKEtpU/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Water Flow Test Template.xlsx,export,4937.0,
86,1GC6_CxJ6nLGI0SH4b2XByxsLlC-ABzw6ppC3082PKT0,14-03-2025-00-19-55-146-2-PT7-F-PROP,Technical Teams/Fluids and Internal Structures/Archive/Water Flow Tests/3/13/25 Water Flow Testing/Trial 5/6/7 Raw Data/14-03-2025-00-19-55-146-2-PT7-F-PROP,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1GC6_CxJ6nLGI0SH4b2XByxsLlC-ABzw6ppC3082PKT0/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/14-03-2025-00-19-55-146-2-PT7-F-PROP.xlsx,export,886490.0,
87,1S251wyTtbsDbIdkPx5NUa__IQfqPWPOF4mhl-AUw00U,14-03-2025-00-19-44-146-6-PT3-OX-TNK,Technical Teams/Fluids and Internal Structures/Archive/Water Flow Tests/3/13/25 Water Flow Testing/Trial 5/6/7 Raw Data/14-03-2025-00-19-44-146-6-PT3-OX-TNK,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1S251wyTtbsDbIdkPx5NUa__IQfqPWPOF4mhl-AUw00U/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/14-03-2025-00-19-44-146-6-PT3-OX-TNK.xlsx,export,244701.0,
88,1RW9P4pn_qxpNY-pSECx55rk4cVTgVozfHT_HnF-_i3k,14-03-2025-00-19-52-146-1-PT6-OX-PROP,Technical Teams/Fluids and Internal Structures/Archive/Water Flow Tests/3/13/25 Water Flow Testing/Trial 5/6/7 Raw Data/14-03-2025-00-19-52-146-1-PT6-OX-PROP,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1RW9P4pn_qxpNY-pSECx55rk4cVTgVozfHT_HnF-_i3k/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/14-03-2025-00-19-52-146-1-PT6-OX-PROP.xlsx,export,284024.0,
89,1ykWMArelJOV5uLDXNDHFnUafL5SqJhm2OA6wq9nw_3Q,14-03-2025-00-19-48-146-7-PT4-F-TNK,Technical Teams/Fluids and Internal Structures/Archive/Water Flow Tests/3/13/25 Water Flow Testing/Trial 5/6/7 Raw Data/14-03-2025-00-19-48-146-7-PT4-F-TNK,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1ykWMArelJOV5uLDXNDHFnUafL5SqJhm2OA6wq9nw_3Q/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/14-03-2025-00-19-48-146-7-PT4-F-TNK.xlsx,export,226935.0,
90,1CkaYQBrknFr7BSGZXgIsA5bjtBBzUD35,14-03-2025-00-19-52-146-1-PT6-OX-PROP.csv,Technical Teams/Fluids and Internal Structures/Archive/Water Flow Tests/3/13/25 Water Flow Testing/Trial 5/6/7 Raw Data/14-03-2025-00-19-52-146-1-PT6-OX-PROP.csv,text/csv,https://drive.google.com/file/d/1CkaYQBrknFr7BSGZXgIsA5bjtBBzUD35/view?usp=drivesdk,download,,rag_downloads/14-03-2025-00-19-52-146-1-PT6-OX-PROP.csv,download,560071.0,
91,1GPZj7z0ZnuBUFAzS8Bj6DVVzzKz0Tepj,14-03-2025-00-19-44-146-6-PT3-OX-TNK.csv,Technical Teams/Fluids and Internal Structures/Archive/Water Flow Tests/3/13/25 Water Flow Testing/Trial 5/6/7 Raw Data/14-03-2025-00-19-44-146-6-PT3-OX-TNK.csv,text/csv,https://drive.google.com/file/d/1GPZj7z0ZnuBUFAzS8Bj6DVVzzKz0Tepj/view?usp=drivesdk,download,,rag_downloads/14-03-2025-00-19-44-146-6-PT3-OX-TNK.csv,download,307672.0,
92,1WbjekD9ZPU1oUd53hFpJmY_AgGNaeIuD,14-03-2025-00-19-48-146-7-PT4-F-TNK.csv,Technical Teams/Fluids and Internal Structures/Archive/Water Flow Tests/3/13/25 Water Flow Testing/Trial 5/6/7 Raw Data/14-03-2025-00-19-48-146-7-PT4-F-TNK.csv,text/csv,https://drive.google.com/file/d/1WbjekD9ZPU1oUd53hFpJmY_AgGNaeIuD/view?usp=drivesdk,download,,rag_downloads/14-03-2025-00-19-48-146-7-PT4-F-TNK.csv,download,587670.0,
93,1aLThtKASE42fFHrvedxMyTXDnnBm9Z8H,14-03-2025-00-19-55-146-2-PT7-F-PROP.csv,Technical Teams/Fluids and Internal Structures/Archive/Water Flow Tests/3/13/25 Water Flow Testing/Trial 5/6/7 Raw Data/14-03-2025-00-19-55-146-2-PT7-F-PROP.csv,text/csv,https://drive.google.com/file/d/1aLThtKASE42fFHrvedxMyTXDnnBm9Z8H/view?usp=drivesdk,download,,rag_downloads/14-03-2025-00-19-55-146-2-PT7-F-PROP.csv,download,561553.0,
94,1JXcwqQyfLcDg6Br0YAVgkrLRozZEf33hp1xoM1_nDCU,Summer 2024 Water Flow Tests Report,Technical Teams/Fluids and Internal Structures/Archive/Water Flow Tests/Summer 2024 Water Flow Tests Report,application/vnd.google-apps.document,https://docs.google.com/document/d/1JXcwqQyfLcDg6Br0YAVgkrLRozZEf33hp1xoM1_nDCU/edit?usp=drivesdk,export,text/plain,rag_downloads/Summer 2024 Water Flow Tests Report.txt,export,1144.0,
95,1VkGqAnb6-FaJ_cQa853U8bwOjjLLzZWzMEn8EsnzauU,PHIL Mk. 2 CONOPS,Technical Teams/Fluids and Internal Structures/Archive/PHIL Mk.2/PHIL Mk. 2 CONOPS,application/vnd.google-apps.document,https://docs.google.com/document/d/1VkGqAnb6-FaJ_cQa853U8bwOjjLLzZWzMEn8EsnzauU/edit?usp=drivesdk,export,text/plain,rag_downloads/PHIL Mk. 2 CONOPS.txt,export,3550.0,
96,1FjZkEIjMX7wnaiqxdtsKDuabua45EH7-hrLGesG30Fw,2025 Cold Flow ,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/2025 Cold Flow ,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1FjZkEIjMX7wnaiqxdtsKDuabua45EH7-hrLGesG30Fw/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/2025 Cold Flow.xlsx,export,431569.0,
97,1supZ7-VIegKDCieKRsMg37UaC0A7EK8jg1F_BcXHkXQ,2026 Water Flow Procedures,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/2026 Water Flow Procedures,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1supZ7-VIegKDCieKRsMg37UaC0A7EK8jg1F_BcXHkXQ/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/2026 Water Flow Procedures.xlsx,export,1076471.0,
98,1CbDNI6793v_IRY1zuMhr-MON_SmkPZrfUJ3-9kewad0,Cold Flow 11/21/2025,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/Cold Flow 11/21/2025,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1CbDNI6793v_IRY1zuMhr-MON_SmkPZrfUJ3-9kewad0/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Cold Flow 11_21_2025.xlsx,export,407457.0,
99,1Lq-KHurpP8NncyMg3GZ8z3iWjVnKkFMKo-uRx3Dlz24,RAND-E PX309 Omega Pressure Transducers Calibration,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/RAND-E PX309 Omega Pressure Transducers Calibration,application/vnd.google-apps.document,https://docs.google.com/document/d/1Lq-KHurpP8NncyMg3GZ8z3iWjVnKkFMKo-uRx3Dlz24/edit?usp=drivesdk,export,text/plain,rag_downloads/RAND-E PX309 Omega Pressure Transducers Calibration.txt,export,1257.0,
100,1UQiMSVdhq4etUH5EgtOpi6BdmIIz_RmNlh6duTUh5rk,RAND-E Spring 2025 Testing Site,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/RAND-E Spring 2025 Testing Site,application/vnd.google-apps.document,https://docs.google.com/document/d/1UQiMSVdhq4etUH5EgtOpi6BdmIIz_RmNlh6duTUh5rk/edit?usp=drivesdk,export,text/plain,rag_downloads/RAND-E Spring 2025 Testing Site.txt,export,1711.0,
101,1pu7S0RLOaLhO9ZjWPDpSvsRAuWKp3UTv_ljqroCry8A,RAND-E TaskMaster,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/RAND-E TaskMaster,application/vnd.google-apps.document,https://docs.google.com/document/d/1pu7S0RLOaLhO9ZjWPDpSvsRAuWKp3UTv_ljqroCry8A/edit?usp=drivesdk,export,text/plain,rag_downloads/RAND-E TaskMaster.txt,export,606.0,
102,1vlwvxfkAqtNmyjb_fHru_PApUhy8tGlG0OCz5m9bN6s,2025 GRUNT Hotfire Procedures,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/2025 GRUNT Hotfire Procedures,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1vlwvxfkAqtNmyjb_fHru_PApUhy8tGlG0OCz5m9bN6s/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/2025 GRUNT Hotfire Procedures.xlsx,export,44352.0,
103,1V13vphE5c8hMQW5kUWhGN-rww_AdJ4tEyxvi6fEf5p8,Pneumatic Actuator and Flex Hose Research,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/Pneumatic Actuator and Flex Hose Research,application/vnd.google-apps.document,https://docs.google.com/document/d/1V13vphE5c8hMQW5kUWhGN-rww_AdJ4tEyxvi6fEf5p8/edit?usp=drivesdk,export,text/plain,rag_downloads/Pneumatic Actuator and Flex Hose Research.txt,export,5092.0,
104,1eUanQxz8YfCXb_lab5UdGYu9xw71nKjXseqdNwWR9Rw,RAND-E Inventory,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/RAND-E CAD/RAND-E Inventory,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1eUanQxz8YfCXb_lab5UdGYu9xw71nKjXseqdNwWR9Rw/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/RAND-E Inventory.xlsx,export,6806.0,
105,1XF_-Xbau9v-t4gijTCZ2ilvbvrSHNCqf4hiskl6Id4Q,MV1-OX-V Nema Stepper Motor Research,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/RAND-E Components/MV1-OX-V Nema Stepper Motor Research,application/vnd.google-apps.document,https://docs.google.com/document/d/1XF_-Xbau9v-t4gijTCZ2ilvbvrSHNCqf4hiskl6Id4Q/edit?usp=drivesdk,export,text/plain,rag_downloads/MV1-OX-V Nema Stepper Motor Research.txt,export,2164.0,
106,1c9FidAiE2JhJzE_TVU4FuzakeO62N5KchOAvHo3E5JE,MV1-OX-V Nema Stepper Motor,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/RAND-E Components/MV1-OX-V Nema Stepper Motor,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1c9FidAiE2JhJzE_TVU4FuzakeO62N5KchOAvHo3E5JE/edit?usp=drivesdk,export,application/pdf,rag_downloads/MV1-OX-V Nema Stepper Motor.pdf,export,1022811.0,
107,1zeOHxtPGrCrgkCuJNxcqGNX-OiHrdjEncljbdELoPOs,RAND-E CDR Slides,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/RAND-E CDR/RAND-E CDR Slides,application/vnd.google-apps.presentation,https://docs.google.com/presentation/d/1zeOHxtPGrCrgkCuJNxcqGNX-OiHrdjEncljbdELoPOs/edit?usp=drivesdk,export,application/pdf,rag_downloads/RAND-E CDR Slides.pdf,error,,"HTTP 403: <HttpError 403 when requesting https://www.googleapis.com/drive/v3/files/1zeOHxtPGrCrgkCuJNxcqGNX-OiHrdjEncljbdELoPOs/export?mimeType=application%2Fpdf&alt=media returned ""This file is too large to be exported."". Details: ""[{'message': 'This file is too large to be exported.', 'domain': 'global', 'reason': 'exportSizeLimitExceeded'}]"">"
108,18s4mIzWJcEuk5gLoJRMX-pQqbwiXgHAfgMTtfjoeLMc,RAND-E CDR Feedback,Technical Teams/Fluids and Internal Structures/Archive/RAND-E/RAND-E CDR/RAND-E CDR Feedback,application/vnd.google-apps.document,https://docs.google.com/document/d/18s4mIzWJcEuk5gLoJRMX-pQqbwiXgHAfgMTtfjoeLMc/edit?usp=drivesdk,export,text/plain,rag_downloads/RAND-E CDR Feedback.txt,export,1309.0,
109,1JiOTtFAfF4mLlsbW0l45IrglFY1ijk9iDCZOx55MDUU,Randy 2 Reference Sheet,Technical Teams/Fluids and Internal Structures/Archive/P&IDs/Randy 2 Reference Sheet,application/vnd.google-apps.document,https://docs.google.com/document/d/1JiOTtFAfF4mLlsbW0l45IrglFY1ijk9iDCZOx55MDUU/edit?usp=drivesdk,export,text/plain,rag_downloads/Randy 2 Reference Sheet.txt,export,5005.0,
110,10XUDbhfwEmJZuPF0WZFxyTgxLsXrChJeZgrzNqAciMc,RANDY2.1,Technical Teams/Fluids and Internal Structures/Archive/P&IDs/RANDY2.1,application/vnd.google-apps.document,https://docs.google.com/document/d/10XUDbhfwEmJZuPF0WZFxyTgxLsXrChJeZgrzNqAciMc/edit?usp=drivesdk,export,text/plain,rag_downloads/RANDY2.1.txt,export,665.0,
111,1AbaNbzMD5rdscd1bF71lYiScAIjboHMX,RANDY2.pdf,Technical Teams/Fluids and Internal Structures/Archive/P&IDs/RANDY2.pdf,application/pdf,https://drive.google.com/file/d/1AbaNbzMD5rdscd1bF71lYiScAIjboHMX/view?usp=drivesdk,download,,rag_downloads/RANDY2.pdf,download,64735.0,
112,1opCNRFBq1G1M0MfA7NmZoxzOExpXlt76BesqMN6llh4,Copy of Mass Flow Calculations - Grunt,Technical Teams/Fluids and Internal Structures/Archive/Scripts/Copy of Mass Flow Calculations - Grunt,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/1opCNRFBq1G1M0MfA7NmZoxzOExpXlt76BesqMN6llh4/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Copy of Mass Flow Calculations - Grunt.xlsx,export,56891.0,
113,19G8wlnXruNlz6Xsn6UtV1PzWzF1E-GjVkW3lydAUhUg,Mass Flow Calculations - Grunt,Technical Teams/Fluids and Internal Structures/Archive/Scripts/Mass Flow Calculations - Grunt,application/vnd.google-apps.spreadsheet,https://docs.google.com/spreadsheets/d/19G8wlnXruNlz6Xsn6UtV1PzWzF1E-GjVkW3lydAUhUg/edit?usp=drivesdk,export,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,rag_downloads/Mass Flow Calculations - Grunt.xlsx,export,56881.0,
