index,source_id,source_path,file_type,word_count,decision,reason
511,1YxodkYqKcwUUf6qdI9L1x_9LsoOhJkry,Technical Teams/Airframe/Structures/Testing/ASTM E290.pdf,pdf,7837,keep,kept
512,1FsmP8y6EMQkeTpC3T0hGSVTpmtLdlhXo,Technical Teams/Airframe/Structures/Testing/ASTM 3039.pdf,pdf,10166,keep,kept
513,1u2aK9dEZtdKle7BR9G_IwyBTBQOlkg9pxE2CRtmBKjs,Technical Teams/Airframe/Structures/Manufacturing Research,txt,71,keep,kept
514,1m9W0Ksi_TE_xJ8wnJn88m84f9ELvmM1iL0jG2ci_YII,Technical Teams/Airframe/Structures/Oven Research,txt,180,keep,kept
515,1OgT-g9Go-ua_ebli1iAUBt3gI-khG283J5WQaIcXIZI,Technical Teams/Airframe/Structures/Composite Materials Research and Trade,txt,943,keep,kept
516,1bcTOQEvNBh6CzKGdtHrlg_9SecUcZL28S5a0dIlLJno,Technical Teams/Airframe/Flight Systems/CFD Review,pdf,549,keep,kept
517,1ssOlmbvN4NgTY6uZsKYJFC5RLi5kjoV7QOF-tijuRLQ,Technical Teams/Airframe/Flight Systems/Mini Projects/Shocking Developments,pdf,126,keep,kept
518,1_GEzMfDOfQ5eltTkSgLEmYX2Xz0J_E4OmZrtGJiAwTg,Technical Teams/Airframe/Flight Systems/Mini Projects/Cooper and Marvin ,pdf,246,keep,kept
519,1K9LGvv-JKKdFMzvhZz5TvZPiqMnsrhS69v195cj5Vv8,Technical Teams/Airframe/Flight Systems/Mini Projects/Mach Mavericks,pdf,160,keep,kept
520,1-YBk7xZd4q2TRZZAIMnZc2JYShFkrvn4uDfOIqr2QxQ,Technical Teams/Airframe/Flight Systems/Mini Projects/Hiko Made Me Name This,pdf,558,keep,kept
521,1K9b-o2rIDcE8B8OSOVBuU5xMN_HiYUAH40r2XWSp2bc,Technical Teams/Airframe/Flight Systems/Mini Projects/edge lords/gurney flap research,txt,189,keep,kept
522,1SRLUH60zLprQ5vaN_LM2kZoJCTLzDtj9AlnfuXWrgk8,Technical Teams/Airframe/Flight Systems/Mini Projects/edge lords/Edge Lords ,pdf,292,keep,kept
523,1H3N69Ll-ND7E4wgdnU6nhMTdZL9p-DTXBSzTMdgzaKY,Technical Teams/Airframe/Flight Systems/Aero Mini Presentation,pdf,267,keep,kept
524,1WxqB_VMSY7I4mDKQWj1yhI-jcsaDkz_vixCS3sc-RTU,Technical Teams/Airframe/Flight Systems/Control Code Architecture-Class Definitions.drawio,txt,79,keep,kept
525,1EaW5ynJm7Ki2tkQLPa7hmVxdMOXTTo9F,Technical Teams/Airframe/Flight Systems/Control Freak/Depreciated/12/21/CAD/boattail coords.txt,txt,138,keep,kept
526,1eSFXwvvSP54Zdz69bfhoaIv5SjnOkE5y,"Technical Teams/Airframe/Flight Systems/Control Freak/Depreciated/v2.trap.60, 11/19/canard coords.txt",txt,138,skip,duplicate_text_hash
527,1x4YHy-tBNmz1fOHoDY1artd7GtdWNRV0fxeZP5TD5Zs,Technical Teams/Airframe/Flight Systems/10/14/CFD Research,txt,372,keep,kept
528,1WN-WZ1emwrxsIbakQOiZlCcAXxEk4DXaT2I1-kMj6uo,Technical Teams/Airframe/Fall 2025 Onboarding/Aero Onboarding,pdf,830,keep,kept
529,1YnuxSdbholxrHFsntgyk9VjOo7C0Fy4v,Technical Teams/Airframe/Fall 2025 Onboarding/main (1).pdf,pdf,5215,keep,kept
530,1_lR-c9mU83NY50DiQnT4Xowq3Tormxhk4RVaHrXE48w,Technical Teams/Airframe/Fall 2025 Onboarding/Intro to Airframe Fall 2025,pdf,1189,keep,kept
531,1P-NXyoVauzs50LqbtaJnReHcWrfRLqr78IwU2UIeNWs,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/How to run KRONOS on EWS Computers,txt,200,keep,kept
532,1YN7gJRG7JjfWRPRmZ5tnvCoCsEF9zN7E,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/KRONOS/1.3/KRONOS/NAMES/filenames.txt,txt,2,keep,kept
533,1h0gA4vi_Hhy12wzcoQI4hKjF4XHpKhem,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/KRONOS/1.2/KRONOS/NAMES/filenames.txt,txt,2,skip,duplicate_text_hash
534,120pdZTV8YflyuSJWGE9jkxRZGpI58J1o,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Reports/5/3/25 Deflected Aileron Drag/HEHEHHEHAOUHS/defaileronsim_files/dp0/FLTG/Fluent/Ansys_Fluent_Simulation_Report.pdf,pdf,626,keep,kept
535,1S4G9MeusyACbiZeR9WiN9DXmZw_ARoaK,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Reports/5/3/25 Deflected Aileron Drag/Ansys_Fluent_Simulation_Report.pdf,pdf,626,skip,duplicate_text_hash
536,1txubrTWqjRQx7r3GltGPPZKxmOQTHUwOiZs2QycrjIY,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Reports/Fin_only_sim_10_22_24,txt,31,keep,kept
537,1-VWzXDwPbkiFjAEFvnf-bL8JgG7hNspyQl0YTLGjumw,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Scripts/CFD Script Documentation,txt,681,keep,kept
538,1Qnz8fy6faLL8KHsB1wdcpO42EfPee8pfS0zYf1KOl3c,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Boattail Ansys Simulations,txt,168,keep,kept
539,1hRZp5PSzrUWx_ncJXYla4JmJNQ_dbf_Eb4zhHVgM31w,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Fin Tab Ansys Simulations,txt,197,keep,kept
540,1bl3fCl6Avx3sLQ7srO7l_gPYtGCrmGlvM3q_K9vFUCE,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Notes/Documentation,txt,228,keep,kept
541,1S7TwD8tH1uBb5wMSDKuxqkAzzKFWsZYh0awc9gb_rHk,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/NX python script/NX python script,txt,69,keep,kept
542,1V631_sTjangIjyrvnYgEiXXltfXP54SoKQhrttyDzDc,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Parametric Modeling,txt,2,keep,kept
543,10CXWlNFEP38yUq8St85Yfwd1SV5UMbB1w7nZ1_fO_Zs,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Simulation Preparation/Ansys Batch Run,txt,3,keep,kept
544,1EfTrk2j9DhfoSO8hsJ2TjkV_1OxLvmGgTtkj3zLOOHQ,Technical Teams/Airframe/2024-2025/(1) Control Surface Aerodynamics/Article Review/Aerodynamics Article Review,txt,503,keep,kept
545,1iWsqZKOHuok0ZgFDFq6epz4_ZfzJVJ--Ccl3pp4d0Pk,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/MAURICE 2.1 CDR slides,pdf,1688,keep,kept
546,1lsyrDctfNqPBejP9daEMfTINzmGfbBUw,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/Von Karman Nosecone coordinates - Sheet2.csv,csv,505,keep,kept
547,1jpJ_AevlN6KTdcNtih2c60A_i0eUO3vvQmbbbKi4dxE,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 2/Resources/MAURICE 2 BUILD PROCEDURES,txt,475,keep,kept
548,1Ix27lbhSXjsHlfu8UK4ZxLnBQEYKfFm76nHz2qNy6jA,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Calculating sheer force from drag,txt,59,keep,kept
549,1fRirXr_YUFtebxFZR4EQQ1ezwYunUMHfXwiXmaD1Ilk,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Calculating Bending Moment from Fins,txt,315,keep,kept
550,1CRbatnzrC5CADUrCdcyCuLa3Bms7GA0lTlLiSlfPfF4,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/MAURICE 1.1 Launch Procedures,txt,240,keep,kept
551,1LybDPjZfuoJB4SazuD1TuhBiQ3U98dtfxnMJIaEXG8s,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Copy of Fall Rocket build schedule,txt,49,keep,kept
552,18a-oyROWFAjGGOHEyKoT7h7lDeXoauQsMKu-v9a2lDs,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/MAURICE 1/Fall Rocket procedures,txt,265,keep,kept
553,1QH-8mRtwwqu4I4OjBajk1OZhhqDMGafG3CH9axalwKM,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/FV Meeting 1/22/’25,pdf,116,keep,kept
554,192GzrWFhP5224LgTnZGX6J1ZarzI8adxzbli1j1MNoU,Technical Teams/Airframe/2024-2025/Flight Vehicle 24-25/resources/Useful links,txt,9,keep,kept
555,13EabKeef4rajysqF4AxuM35QQIFVJ1a_PjoH2-kZfYc,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/Controls Meeting December 5th,pdf,1188,keep,kept
556,1W_birjfgzfiudQJbWiHvcs9cL48nSCWZt7kxrDGygQM,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/10/31/2024 Controls Software Meeting,pdf,59,keep,kept
557,196ci1P7-Tl5jFjI5zsgc_u5RguKXw2ozDJO4-h6vfMU,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/10/24/2024 Controls Software Meeting,pdf,89,keep,kept
558,1icPBR30miBYO1p4Flb8rjtqjreHiF6fvJT_na91IUuY,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/10/17/2024 Controls Software Meeting,pdf,43,keep,kept
559,1w9sikrgzTfi2nZ2e5GuzMN6tj89x2KxF2T9EJXK8VoI,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/10/10/2024 Control Software Meeting,pdf,216,keep,kept
560,1jJVzXva18pA5h7n0hUxFvwL3dT65Nd9KpbK-PgUnHNc,Technical Teams/Airframe/2024-2025/Controls Software/Meeting Notes/Ongoing Controls Software Task/Meeting Notes,txt,1089,keep,kept
561,10m2edF819jN9tEhcPUkTpCBAvtUlB1jj,Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Roll_control_of_a_small_amateur_rocket.pdf,pdf,5110,keep,kept
562,1hCbXS7B7_cdQgM3FUG2H9gkAJsdI5VWa,"Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Flight Vehicle Dynamics Model/Gordon K. Mandell, George J. Caporaso, William P. Bengen - Advanced topics in model rocketry-Massachusetts Institute of Technology (1973).pdf",pdf,125146,skip,word_count=125146 > 50000
563,1ZdfyZ1-ip76nCVvawEI3pG6Kjref7NzzSMZfy2pm_uE,Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Flight Vehicle Dynamics Model/Flight Vehicle Dynamics Article Review,txt,232,keep,kept
564,1gQ_-QQKQrlyOKx6LAQPFV0Kmj4h3Heql,Technical Teams/Airframe/2024-2025/Controls Software/Physics Simulations Documentation/Flight Vehicle Dynamics Model/Resources/OpenRocket_technical_documentation-v13.05 (1).pdf,pdf,33759,keep,kept
565,1B6upJLs-6aorafmmUIZsFbjKNijAsjJgnvzgVYXoXSI,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Design/Kalman Filter Diagram,pdf,25,keep,kept
566,1Sdg89RNh8v2hRKnNnmdWQO-cDtlAFeHDUbDZKKOkNlk,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Design/Kalman Filter Design,txt,8,keep,kept
567,1b8tXAod7ew4gR_LZVrNJ8JLTKntugZLs4URY2Ic0OjE,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Design/Altimeter Information,txt,192,keep,kept
568,1CGVRLFwfBBe7aHbXMVf4YJ2hKbp4lq7s8R9vghT8RXs,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Design/IMU and Altimeter information,txt,83,keep,kept
569,19Ujk-VIaulliGmEewhXS43wpeStYtxkzJv5ud6Y8FAU,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Resource Review/Kalman Filter Notes,txt,713,keep,kept
570,1LNsvbYMP7gc7eq0ZOJRNFs89sh2NruVZ9FzOzcME3E4,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Resource Review/Data Fusion Information,txt,106,keep,kept
571,1cMWDsbQROr-mY-nHt9LGhjnSkG6Mp7iv,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Kalman Filter Resource Review/Complementary Filters Shaping using H_infinity Synthesis.pdf,pdf,3237,keep,kept
572,193znkF8StDSinzgCUm20lrwDNetO8t8l_fR5U0JTNnQ,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Spring Break Conversations,txt,119,keep,kept
573,1pOwIJcKw-PKqD8r6Fpv6oqUbzCezeVtj,Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Quaternions/quaternion - easier + no code.pdf,pdf,4777,keep,kept
574,1dzpkivjqZh35WGm3s5nVGzXnhFvq4ggF,"Technical Teams/Airframe/2024-2025/Controls Software/Controls Documentation/Quaternions/Shoemake K., Quaternions.pdf",pdf,4226,keep,kept
575,1WdLEoZwgaH0WQeAhsoZu_ZyKXQ4XKr4ze4b-6MRg-60,Technical Teams/Airframe/2024-2025/Meeting Notes/Controls Surfaces Technical Discussion,txt,841,keep,kept
576,1_N3KEZ4_ffwSWENSAGTjbs3QDXItxNvGqlvkAkHvPJk,Technical Teams/Airframe/2024-2025/Meeting Notes/Launch Logistics,txt,9,keep,kept
577,1CY_EzCEcuxT0MXlzEpOtbwO5_R1w-z0uyUlsq_EiBIA,Technical Teams/Airframe/2024-2025/Meeting Notes/FV Meeting Notes 11/1,txt,67,keep,kept
578,1skN6ERMNiDbqWEQ1w5mUU-fbs0vhMBy98iBbatC6Y6g,Technical Teams/Airframe/2024-2025/Meeting Notes/FV Meeting 10/25/23,txt,44,keep,kept
579,1YU9UvdBzscSq5Ti9twvkpjeVnFCGoqZDk6A1QwtepkM,Technical Teams/Airframe/2024-2025/Meeting Notes/FV Meeting 10/23/23,txt,6,keep,kept
580,1GhAZ8F0bGLiubrh7N2x4SJf-30ybUxOqfrhszmnF9Rk,Technical Teams/Airframe/2024-2025/Meeting Notes/FV Meeting 10/18/23,txt,117,keep,kept
581,16xQOL6KsRV-dWSzlA77MfzvGakJhtd4LDK0kBQpRGXg,Technical Teams/Airframe/2024-2025/Research/Notes/Flight Vehicle Facts Sheet,txt,113,keep,kept
582,14mzgWfzRfDxyHibQC-KaPqmdhjbSNSNc,Technical Teams/Airframe/2024-2025/Research/Notes/Formatting Airfoil Data for NX2306.pdf,pdf,866,keep,kept
583,1L5IGBEvbYlLBRIhzYo8SxdEvF0zsGO9d,Technical Teams/Airframe/2024-2025/Research/Notes/Static Port Holes.pdf,pdf,3838,keep,kept
584,1B57_b-SZv7d-osS3_MvesDe4S3Do1Yvj,Technical Teams/Airframe/2024-2025/Research/Notes/Control Surface Articles/Adaptive_sliding_mode_roll_control_of_a_canard-controlled_missile.pdf,pdf,3613,keep,kept
585,1AltY4W47GH8CPRGe9hfCVJTjqObwga05,Technical Teams/Airframe/2024-2025/Research/Notes/Control Surface Articles/The Effectiveness of Canards for Roll Control.pdf,pdf,9253,keep,kept
586,1ZD7Z_On5658krZdPqMYXJrFYRz6k8TxI,Technical Teams/Airframe/2024-2025/Research/Notes/Recovery System Sources.docx,docx,92,keep,kept
587,1j1qvtumTk5lQ7jCBog15R_absGYzJKZG2aZaV6GEP8I,Technical Teams/Airframe/2024-2025/Research/Notes/Thrust vane material and shape,txt,78,keep,kept
588,1wzqoyAN8mN7gobE5BvBFUZxbicrnVjWjTcPZIPSEGhY,Technical Teams/Airframe/2024-2025/Research/Notes/Thermal Research,txt,116,keep,kept
589,1VlU67glzD3_6sHAPUx4PHNsK7Q75gJpvNXDWRF5cR_A,Technical Teams/Airframe/2024-2025/Research/Notes/Portland meeting documents,txt,530,keep,kept
590,196BFSNlRUdWctIerJsyk9iC-m5mT-2X0maQy6CHsKcs,Technical Teams/Airframe/2024-2025/Research/Notes/Questions,txt,241,keep,kept
591,16i4_9FOIAC5FHCBuXQEB-8X1DsyRmVwsrV7bzXA8O_s,Technical Teams/Airframe/2024-2025/Research/Notes/Questions: MASA,txt,723,keep,kept
592,15W0EESIbpUXGYidFed49i_I8SfAiTXlxbRHtjj_rZH4,Technical Teams/Airframe/2024-2025/Research/Notes/Josh Thomas Meeting Notes,txt,694,keep,kept
593,1pqR1Uo0IYBk5AsQY3O--wLSvo-0OZFnKeHdz7ajPwiA,Technical Teams/Airframe/2024-2025/Research/Notes/Questions: HalfCat,txt,796,keep,kept
594,1-0Dt0iOribjBRK012jiEtLR0vb-kMrMXno7qVJ35nKw,Technical Teams/Airframe/2024-2025/Research/Notes/12/21 General meeting notes,txt,573,keep,kept
595,1sOLsogCvevx5kMiBae49xzT2GunRwZf-wP3nsy3_fgo,Technical Teams/Airframe/2024-2025/Research/Notes/Kamon Notes,txt,368,keep,kept
596,1QPpZV0MlZsl2vgVYpFL9yi6K0C7BDy8YI4HZ5WC2GaM,Technical Teams/Airframe/2024-2025/Research/Notes/Notes,txt,193,keep,kept
597,12UqPnw3hN30Ts7vCKr0nQ089v6GpEntNKvD7RPcIsqI,Technical Teams/Airframe/2024-2025/Research/Notes/Notes: Kamon,txt,225,keep,kept
598,1cgSrtt2lNWvhL3sZFDsxIVv35pgZqij_m3FPkZ5hVk4,Technical Teams/Airframe/2024-2025/Research/Notes/Half Cat Notes,txt,622,keep,kept
599,1NkgABWO0nNBFu9xzNuX9ER2LTr0b--xcmtSeIA54Apk,Technical Teams/Airframe/2024-2025/Research/Notes/Questions: Ryan,txt,646,keep,kept
600,1uzXkNdYAt4HmPaodzZTIQS0R2kTHs8C0EOV0TziRlhA,Technical Teams/Airframe/2024-2025/Research/Notes/Blog post declaring flight vehicle intention and possible design,txt,272,keep,kept
601,1ylAAbLYmPEUwrqrZI1tY2lyvWXVl6X69ZwC1NLEfsrs,Technical Teams/Airframe/2024-2025/Research/Notes/Questions for Sebastian and Myles,txt,1627,keep,kept
602,1TyHz428Wy0Ljgg5BZSFlGokDCZ8Ajv3YVrClVLOEARY,Technical Teams/Airframe/2024-2025/Research/Notes/Questions for PSP/Space Concordia,txt,103,keep,kept
603,1J_mnUHuy7Inx0Jum3pSpFqL57AfhG8c2zqbUjDKuUtk,Technical Teams/Engine/Engine Leads Meeting Notes/Engine 1/9/25,txt,154,keep,kept
604,1Vb3VCYA2ini_wl-yI8kwNZQVhxWvXSyFPKeJjACheK8,Technical Teams/Engine/Overture Mk2 /Overture Mk2 Main,txt,636,keep,kept
605,1wKivdlypqfIcZv48Rkau7MzASILb-jcAJRdNGkdR1U0,Technical Teams/Engine/Overture Mk2 /Nozzle Geometry Optimization/Kinetic solver/Kinetic Solver Ideation,txt,175,keep,kept
606,10-A5zqYRDtOICPG4kty9Si-e3275PdNuquR2jzwTf6M,Technical Teams/Engine/Overture Mk2 /Nozzle Geometry Optimization/Overture Mk.2 Nozzle Optimization Task Document,txt,140,keep,kept
607,1d0hJScL6uqeaD1Q2K1s5AE0pUaqdCCNeldVnSSKh3HU,Technical Teams/Engine/Overture Mk2 /Nozzle Geometry Optimization/Sources List,txt,29,keep,kept
608,14LtoDQbfhJzaZ_RyvCmjXaOmZMirLZ6kBm5rI7UVArI,Technical Teams/Engine/Overture Mk2 /Overture Mk2 Safety and risk mitigation ,txt,95,keep,kept
609,1r98jY7dO2pqIS_Bpg8cDjzegGSa78ANE,"Technical Teams/Engine/Overture Mk2 /OVMK2 CAD, Put all CAD Here/Box Sync - Illini Solar Car Wiki.pdf",pdf,745,keep,kept
610,17EJ6m_2swAwjtSSQymy7B4S0_DSnx3JEpHvZA02hFs0,Technical Teams/Engine/Overture Mk2 /OVMK 2 SRR/12/1/25 SRR notes,txt,200,keep,kept
611,19_eUmULTneegkDYk6ZNpHd1Lh1QmpTv5uFjJDA7oaco,Technical Teams/Engine/Overture Mk2 /OVMK 2 SRR/SRR - Overture MK 2,pdf,2635,keep,kept
612,1tCpkSuhw0bvuxDKQBX_fyIh7cgBPUWs6,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Papers/bartz.pdf,pdf,8773,keep,kept
613,1VGnZKW56pawltPwi3l0DaVxyFnKa4zFd,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Papers/allcorn-et-al-2012-development-of-an-experimental-apparatus-for-ablative-nanocomposites-testing.pdf,pdf,12453,keep,kept
614,15BATUC0BWkxmXBGhTi3eDYIZOdFzv2GRuDAfa81NhDk,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Presentations/Ablative Testing LRI Presentation #5 2025-02-20,pdf,115,keep,kept
615,1_EBhh7FBnWS_htC4MVYVkvkLjmBAZuTwR7VfeQnDVcE,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Presentations/Ablative Testing LRI Presentation #4 2025-02-03,pdf,250,keep,kept
616,18DxEOy2dH5_4A8xdhqXUpu7fwHjdE_QfHz8l_n1QdhM,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Presentations/Ablative Testing LRI Presentation 2025-12-12,pdf,220,keep,kept
617,1wld36-hGCeQR5QnjmwTr7m05FDdSKxuYIL_Wp-_6Mmk,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Presentations/Ablative Testing LRI Presentation 2025-11-26,pdf,166,keep,kept
618,10uDdHTrjTnO2kqx7NIf2DaYx1sKrAAR1,Technical Teams/Engine/Overture Mk2 /Ablative Testing Setup/Presentations/Ablative Testing LRI Presentation 2025-11-17.pptx.pdf,pdf,120,keep,kept
619,1qcfoJ0lF7dy16UZwDUey7tHHpk4zGfclpzQIK-llC1M,Technical Teams/Engine/Overture Mk2 /Overture Mk2 Injector Research Task Document Template,txt,380,keep,kept
620,1GRQELGpNjLmcm5YG8k16drgt_34V6O7F8zGw-cE4SNc,Technical Teams/Engine/Overture Mk2 /Overture Mk2 Closure Research,txt,148,keep,kept
621,1kKQrasztpBSCL5RLht7-Hj4adyRTOq10HvwN3WhBspM,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Regenerative Cooling Nozzle Task Document,txt,406,keep,kept
622,1Z7tlJZea1vhX1FWvxsy4gqmIkSfORjeCyuUIe7qf5sg,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/2.5D FEA Thermal Solver for a Regeneratively Cooled Nozzle Master Document,txt,304,keep,kept
623,1KzFhv7Qjc9RX2AFDrSddmec-3TiTEiZh,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Transient/11292025_Regen_Analysis_ThermalOnly/Data.csv,csv,12354,keep,kept
624,10BjRwPwlfecWGpDDkScemkO1HKcyJd_A,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Transient/11292025_Regen_Analysis_ThermalOnly/report.txt,txt,93,keep,kept
625,1g5eLOJChGtGlnyU_pERHV-w6_BR20qXO,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Transient/11292025_Regen_Analysis_ThermalOnly/requirements.txt,txt,233,keep,kept
626,1YO1CbzyFO_DYyt-eURG-otzfMUgdImndK-JEvoKwwv0,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Python Analysis V1/10202025_SteadyState_Prot_Technical,txt,813,keep,kept
627,1hWUMNZYaD0gUS4dj8GTWpavEWHOVcWpo4KTqdcsaF1c,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Python Analysis V1/CEA_Results_10172025,txt,411,keep,kept
628,1us-yA0Iup25WPTLppa80-3YgyCfRfBKR,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Python Analysis V1/Heat_Analysis_V1_10152025/report.txt,txt,96,keep,kept
629,1dbLfEo3BYpjNXWTqUK6jkLUNX02bsig-iPajcTbHp48,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/Python_Finite_Analysis/Python Analysis V1/Heat_Analysis_V1_10152025/report,txt,96,keep,kept
630,1NqsyULrKG4Rfb3R5KqR6ZHAh3RvjNRxLFsCGkBOEXqI,Technical Teams/Engine/Overture Mk2 /Regenerative Cooling Research/CFD_Results_10282025,txt,41,keep,kept
631,1ewFyCQWUvo4ywIpJ9C4gupGrNOPWFOqqnBbpSApU3fM,Technical Teams/Engine/Overture Mk1 (Current)/Task Document Template,txt,48,keep,kept
632,11ID2LVKHpu3BUWmgrLEtV3B35hnlqIDW33XFxmXDO0E,Technical Teams/Engine/Overture Mk1 (Current)/Overture Mk2 Igniter Research Task Document,txt,814,keep,kept
633,1IVn90bLYqCrv1R1sUfjGGMvLMC6yi4aYrhCpUfhO3QY,Technical Teams/Engine/Overture Mk1 (Current)/11/13/25 E-box Tent,txt,227,keep,kept
634,1AKbg5KxKMcJvvLHnPBrzoX-JIlWjIMDgp9XF6uiHiP8,Technical Teams/Engine/Overture Mk1 (Current)/Ablative batch system,txt,21,keep,kept
635,1fP4eqTPqSWwECsBq7_bemykGir_E3_5gDavnnu6zecw,Technical Teams/Engine/Overture Mk1 (Current)/Swagelock Regulator Troubleshooting Task Document Template,txt,313,keep,kept
636,1iM93DdKBEpU8FBnyFHFULCsbt3CX8PX2bV69seA41aY,Technical Teams/Engine/Overture Mk1 (Current)/Drain Line PT 10/14/25,txt,212,keep,kept
637,1Tth8Mu62puo84bX7flqsahd5BEOZkFYLLTRuqOO3gQI,Technical Teams/Engine/Overture Mk1 (Current)/Cryo Fill Procedures 10/16/25,txt,105,keep,kept
638,1XoSqkycM4DnPAx2jMNZ4-gg-wk67KuZj3WoNZqP6xQY,Technical Teams/Engine/Overture Mk1 (Current)/9/3/25 Safety Distance Calcs,txt,483,keep,kept
639,1MNf4Hi7bm4mqyduJNjPjPYNvXa-5N0wDLJjc2hojfCo,Technical Teams/Engine/Overture Mk1 (Current)/9/2/25 Securing Rand-E at Quarry,txt,338,keep,kept
640,1zbwq_tPn2fiUQVVYzxSjY6DcdijJYo5qwJl6vrH1XCo,Technical Teams/Engine/Overture Mk1 (Current)/Drain Actuator Task 10/14/25,txt,425,keep,kept
641,1wJygJwatzQGWLpvIsDISs7r-NjGTcExgja9gvPL1EXA,Technical Teams/Engine/Overture Mk1 (Current)/New Ablative Material Research,txt,230,keep,kept
642,1VY8FpC7-yGak74x-OFUg1tgdC4WeuXbbF3u6tK22ez0,Technical Teams/Engine/Overture Mk1 (Current)/PHIL PT Calibration 10/14/25,txt,136,keep,kept
643,1xDHkjcznemLG8Yi_DfNC7Zb47au3lJP9BQQ_58pfMhQ,Technical Teams/Engine/Overture Mk1 (Current)/RV and Vent Valve Sizing 10/14/25,txt,370,keep,kept
644,1gJ-vQEBt52fJyduWUKNxv4pwkoMeDeCZ6Ni3yaTRWh0,Technical Teams/Engine/Overture Mk1 (Current)/LOx Line Fitting List 10/14/25,txt,82,keep,kept
645,14tYr283l1aT0P-z_366QJXJeQYVj-cXvAGLRdv2CxwM,Technical Teams/Engine/Overture Mk1 (Current)/9/3/25 TMM FEA Simulation ,txt,883,keep,kept
646,16YdmqkNGX6c1rQ_Mh82DRhKob08byjMEJdBe6chDAQ4,Technical Teams/Engine/Overture Mk1 (Current)/9/2/25 Setting RV Crack Pressure,txt,205,keep,kept
